DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ISL: Iceland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,95,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ISL: Iceland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2021,92,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ISL: Iceland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2022,94.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,IRL: Ireland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,75,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,IRL: Ireland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2019,64,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,IRL: Ireland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2019,87,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ITA: Italy,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,60.6,,PCNT: %,"Source: ""LA PERCEZIONE DELLA SICUREZZA"" https://www.istat.it/it/files//2018/06/Report-Percezione-della-sicurezza.pdf",1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ITA: Italy,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2016,46.9,,PCNT: %,"Source: ""LA PERCEZIONE DELLA SICUREZZA"" https://www.istat.it/it/files//2018/06/Report-Percezione-della-sicurezza.pdf",1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ITA: Italy,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2016,75.4,,PCNT: %,"Source: ""LA PERCEZIONE DELLA SICUREZZA"" https://www.istat.it/it/files//2018/06/Report-Percezione-della-sicurezza.pdf",1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2018,57.9,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,64.35,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,66.8,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2021,67.14,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2022,68.4,,PCNT: %,Данные по интегрированному выборочному обследованию бюджетов домашних хозяйств и рабочей силы,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,75,,PCNT: %,"Public opinion poll on security issues (Sabiedriskās domas aptauja
par drošības jautājumiem) https://www.iem.gov.lv/lv/media/6167/download",1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,67,,PCNT: %,"Public opinion poll on security issues (Sabiedriskās domas aptauja
par drošības jautājumiem) https://www.iem.gov.lv/lv/media/6167/download",1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,85,,PCNT: %,"Public opinion poll on security issues (Sabiedriskās domas aptauja
par drošības jautājumiem) https://www.iem.gov.lv/lv/media/6167/download",1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LUX: Luxembourg,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,71,,PCNT: %,Source: NSO?,1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LUX: Luxembourg,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2017,72,,PCNT: %,Source: NSO?,1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LUX: Luxembourg,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,79.18,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LUX: Luxembourg,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,71.45,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LUX: Luxembourg,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,86.35,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2014,76.9,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2015,78.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,74.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2017,76.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,70.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2022,11.1,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2019,62,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2022,13.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2019,78.8,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2022,8.6,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2018,89.3,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,90.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2018,86.2,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,87.8,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2018,93.2,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,93.4,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2014,78,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2015,78,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,72,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2017,72,,PCNT: %,Source: NSO?,1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2018,72,,PCNT: %,Source: NSO?,1: One year,National Statistical Office,0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2019,72,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2020,70,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2021,72,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2022,73,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2014,71,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2015,70,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2016,63,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2017,64,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2018,64,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2019,64,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2020,62,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2021,64,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,F: Female,_T: Total,_T: Total,_T: Total,2022,65,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2014,87,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2015,86,,PCNT: %,,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2016,82,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2017,81,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2018,81,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2019,81,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2020,78,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2021,81,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,M: Male,_T: Total,_T: Total,_T: Total,2022,82,,PCNT: %,,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2014,85.71,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2015,84.89,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2016,84.22,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,CHE: Switzerland,PT_VC_SNS_WALN: Percentage of population that feel safe walking alone around the area they live - SDG 16.1.4,_T: Total,_T: Total,_T: Total,_T: Total,2017,85.86,,PCNT: %,Source: SILC. Proportion of the resident population aged 16 and older who do not feel threatened.,1: One year,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),0: Units,A: Normal value
