DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,1357,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,1343,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,968,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,661,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,581,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,555,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,181,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,175,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,183,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,185,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,5050,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,4772,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,5295,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,5125,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,5158,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,4374,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,4260,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,4419,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,474,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,514,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,563,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,547,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,521,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ALB: Albania,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,440,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,1640,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,1231,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,1426,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,1213,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,1547,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,1472,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,1807,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HRV: Croatia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,2024,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,14,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,20,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,23,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,60,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,90,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,30,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,163,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MNE: Montenegro,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,328,,NUMBER: Number,Refer to victims of domestic violence only.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MNE: Montenegro,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,317,,NUMBER: Number,Refer to victims of domestic violence only.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MNE: Montenegro,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,204,,NUMBER: Number,Refer to victims of domestic violence only.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,3244,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,3433,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,4228,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,3946,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,4331,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,4268,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,4248,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,4355,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,125,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,118,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,136,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,189,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,115,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,52,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,133,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,218,,NUMBER: Number,Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,617,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,578,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,545,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,511,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,454,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,1443,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,682,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,766,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,1663,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2015,11,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,17,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,15,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,19,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,19,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,15,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,19,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TJK: Tajikistan,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,11,,NUMBER: Number,Ministry of Internal Affairs of the Republic of Tajikistan.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2015,5313,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2016,5341,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2017,5323,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2018,5600,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,5347,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,4320,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_CHLD_VIOLENCE_WELFARE: Number of child victims of violence (0-17 years) registered by child/social welfare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,5012,,NUMBER: Number,Includes children aged 18 years old.,,TMEE Data Collection: 2023 Publication,,
