DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,44.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,46.6,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,43.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,43.4,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MDA: Republic of Moldova,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,43.6,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,17.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MLT: Malta,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,21.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MLT: Malta,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,28.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MLT: Malta,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,25,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NLD: Netherlands (Kingdom of the),PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,11.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NLD: Netherlands (Kingdom of the),PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,12.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NLD: Netherlands (Kingdom of the),PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,11.8,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NOR: Norway,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,14,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NOR: Norway,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,15.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,NOR: Norway,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,14.9,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,23.4,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,POL: Poland,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,20.8,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,PRT: Portugal,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,PRT: Portugal,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,17.2,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,PRT: Portugal,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,30.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,30.9,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,30.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,35.3,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,31.4,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,RUS: Russian Federation,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,33.3,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.6,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,17.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,19.2,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,19.6,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVK: Slovakia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,19.4,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVN: Slovenia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,23,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVN: Slovenia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,26.4,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SVN: Slovenia,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,24.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.5,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,17.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SWE: Sweden,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,18.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,33,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,39.1,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,TUR: Türkiye,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,36,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,UKR: Ukraine,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,F: Female,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,40.7,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,UKR: Ukraine,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,M: Male,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,39.6,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,UKR: Ukraine,PT_ST_13-15_BUL_30-DYS: Percentage of students (13-15 years) who reported being bullied on 1 or more days in the past 30 days,_T: Total,Y13T15: 13 to 15 years,_T: Total,_T: Total,2018,40.2,2017-18,PCNT: %,,0: Not Known,HBSC 2017/18,,RA: Reanalysed
