DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,213,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,73,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,116,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,KGZ: Kyrgyzstan,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,175,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2015,9172,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,8633,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,6389,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,4574,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,3813,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,3404,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,3364,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,3200,,NUMBER: Number,See footnote for total.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2015,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,2,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,2,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,2,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2015,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,17,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,5,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,12,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,5,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2015,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2015,34,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,13,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,7,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,10,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,13,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,3,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2015,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2017,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2018,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LVA: Latvia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,1,,NUMBER: Number,Partial data for 2018 and 2019.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2015,10,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,9,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2017,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2018,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2019,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,7,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,LTU: Lithuania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2015,5,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,5,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2017,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2018,8,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2019,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ROU: Romania,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,6,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2015,29,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,17,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2017,26,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,SRB: Serbia,PT_CHLD_VIOLENCE_HEALTHCARE: Number of child victims of violence (0-17 years) registered by healthcare authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2018,9,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
