DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Age,RESIDENCE:Residence,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation value,COVERAGE_TIME:The period of time for which data are provided,UNIT_MEASURE:Unit of measure,OBS_FOOTNOTE:Observation footnote,FREQ:Frequency,DATA_SOURCE:Data Source,UNIT_MULTIPLIER:Unit multiplier,OBS_STATUS:Observation Status
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,208,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,156,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,260,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2017,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2018,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,1,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,4,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2019,62,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2020,16,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2021,44,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,M: Male,_T: Total,_T: Total,_T: Total,2022,199,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2015,25135,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2016,22844,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2017,21703,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2018,19854,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,18426,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,15812,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,15818,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,HUN: Hungary,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,14734,,NUMBER: Number,From 2020 without data of vocational schools.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,19,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,9,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,20,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,20,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2015,4,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2016,9,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2017,4,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2018,4,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,4,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,4,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,5,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,1,,NUMBER: Number,Refer to number of cases of violence instead of the number of child victims.,,TMEE Data Collection: 2023 Publication,,D: Definition differs
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2017,38,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2018,107,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,101,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,MKD: North Macedonia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,114,,NUMBER: Number,Partial data (only public schools). Include children who reached 18 years old.,,TMEE Data Collection: 2023 Publication,,PA: Partial value
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2017,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2018,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,2,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2019,93,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2020,72,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2021,82,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,F: Female,_T: Total,_T: Total,_T: Total,2022,234,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2018,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2017,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y0: Under 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2018,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2017,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,ARM: Armenia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,GEO: Georgia,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y01: 1 year old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2019,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2020,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2021,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,BGR: Bulgaria,PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2022,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2016,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
ECARO:TRANSMONEE(1.0): ECARO for TransMonEE,XKX: Kosovo (UNSCR 1244),PT_CHLD_VIOLENCE_EDUCATION: Number of child victims of violence (0-17 years) registered by education authorities during the year,_T: Total,Y02: 2 years old,_T: Total,_T: Total,2018,0,,NUMBER: Number,,,TMEE Data Collection: 2023 Publication,,
