"Country","ISO3","Indicator","Year","Value","Sex","AgeGroup","StatisticalUnit","Source","Dataset","ICVACCategory","WealthQuintile","IDPstatus","SettlementType","Comments","Reliability"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"4","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"5-9","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"10-14","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,"15-17","Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",26.21028,"Total",NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",30.62775,"Male",NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",21.40934,"Female",NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",26.04884,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",26.35373,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",30.17471,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",26.88204,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",998,NA,"<1","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",17.28498,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",24.78697,NA,"2","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",36.06532,NA,"3","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",26.68471,NA,"4","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",30.96021,NA,"5-9","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",19.62279,NA,"10-14","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",998,NA,"15-17","Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",998,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kazakhstan","KAZ","Violent discipline - Any physical punishment","2015",998,NA,NA,"Rate","MICS 2015","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",23.49119,"Total",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",24.25573,"Male",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",22.70034,"Female",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",19.60879,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",25.72972,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",28.82184,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",15.31522,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",998,NA,"<1","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",21.2397,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",36.2311,NA,"2","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",36.84943,NA,"3","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",36.81796,NA,"4","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",27.0819,NA,"5-9","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",14.99201,NA,"10-14","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",998,NA,"15-17","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kosovo","XKX","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",40.75014,"Total",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",43.70768,"Male",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",37.81316,"Female",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",42.80828,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",39.94994,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",43.30489,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",42.06199,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",998,NA,"<1","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",31.89435,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",38.70027,NA,"2","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",48.17006,NA,"3","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",55.68417,NA,"4","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",44.8646,NA,"5-9","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",32.11742,NA,"10-14","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",998,NA,"15-17","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Kyrgyzstan","KGZ","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",30.80365,"Total",NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",35.94373,"Male",NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",25.79787,"Female",NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",28.63791,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",34.16724,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",44.09473,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",20.28408,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,"<1","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",15.71693,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",33.16603,NA,"2","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",38.65136,NA,"3","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",39.57509,NA,"4","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",39.17482,NA,"5-9","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",21.51253,NA,"10-14","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,"15-17","Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,NA,"Rate","MICS 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",34.8127,"Total",NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",38.43245,"Male",NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",30.96157,"Female",NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",31.19857,NA,NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",49.8148,NA,NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",27.77583,NA,NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",27.01929,NA,NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,"<1","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",3.850022,NA,NA,"Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",30.75338,NA,"2","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",29.58721,NA,"3","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Caveats should be provided in terms of the level of reliability of the estimate (CV>33%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",52.74521,NA,"4","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Figure that is based on 25-49 unweighted cases","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",39.72409,NA,"5-9","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",34.69566,NA,"10-14","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Montenegro","MNE","Violent discipline - Any physical punishment","2013",998,NA,"15-17","Rate","MICS Roma settlements 2013","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",16.67004,"Total",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",17.75397,"Male",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",15.60696,"Female",NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",17.96025,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",14.74059,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",20.14476,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",15.40035,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,"<1","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",20.95658,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",28.74361,NA,"2","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",32.12574,NA,"3","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",22.1499,NA,"4","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",18.23946,NA,"5-9","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",7.616874,NA,"10-14","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,"15-17","Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,NA,"Rate","MICS 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,"Non IDP",NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",34.5153,"Total",NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",36.32528,"Male",NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",33.02049,"Female",NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",34.08957,NA,NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",35.89022,NA,NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural"," ","Highly reliable (CV<10%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",42.20372,NA,NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",36.95154,NA,NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child","Richest (Q5)",NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,"<1","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",26.84056,NA,NA,"Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Still acceptable but should be used with caution (CV 20%-33%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",33.59881,NA,"2","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",37.30624,NA,"3","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",57.66043,NA,"4","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",39.63212,NA,"5-9","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",23.20272,NA,"10-14","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA," ","Sufficiently reliable (CV 10%-20%)"
"Serbia","SRB","Violent discipline - Any physical punishment","2014",998,NA,"15-17","Rate","MICS Roma settlements 2014","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,"Total",NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,"Male",NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,"Female",NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,NA,"Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Urban","Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child",NA,NA,"Rural","Not available/applicable","Not applicable/available"
"Turkmenistan","TKM","Violent discipline - Any physical punishment","2016",998,NA,NA,"Rate","MICS 2016","MICS-PHY-VIOLENCE","Physical violence against a child","Poorest (Q1)",NA,NA,"Not available/applicable","Not applicable/available"
